Customer_ID,Customer_Name,Gender,DOB,City,Region_ID,Occupation,Income_Band,Customer_Segment,Join_Date
C000281,Customer 000281,Female,2013-09-15,Mumbai,R002,Self Employed,High,Retail,2019-05-22
C000282,Customer 000282,Male,1985-01-29,Faridabad,R006,Business Owner,Very High,Corporate,2023-11-23
C000283,Customer 000283,Female,2025-10-03,Ahmedabad,R002,Self Employed,High,Retail,2025-11-14
C000284,Customer 000284,Female,1989-10-29,Faridabad,R004,Education,High,Corporate,2024-04-17
C000285,Customer 000285,Male,2007-07-10,Gurugram,R002,Other,Medium,Retail,2019-10-04
C000286,Customer 000286,Female,2002-12-07,Hyderabad,R002,IT Professional,High,Retail,2018-04-06
C000287,Customer 000287,Female,1992-08-12,Chennai,R005,Engineer,Medium,Retail,2022-10-17
C000288,Customer 000288,Female,2022-11-10,Gurugram,R001,Education,Medium,Retail,2023-09-11
C000289,Customer 000289,Female,2001-09-11,Pune,R001,Government Employee,Medium,Corporate,2020-10-04
C000290,Customer 000290,Male,2016-06-08,Ahmedabad,R002,Government Employee,Medium,Corporate,2022-05-22
C000291,Customer 000291,Male,2002-03-08,Delhi,R001,IT Professional,Medium,Corporate,2022-01-29
C000292,Customer 000292,Male,1978-04-23,Lucknow,R003,Engineer,Medium,Premium,2020-05-23
C000293,Customer 000293,Female,2016-02-03,Chennai,R006,Business Owner,Medium,Corporate,2019-04-28
C000294,Customer 000294,Male,2029-10-30,Chennai,R002,Consultant,Medium,Premium,2019-08-27
C000295,Customer 000295,Male,2017-03-01,Lucknow,R006,Healthcare,High,Retail,2024-11-20
C000296,Customer 000296,Female,2014-03-22,Jaipur,R002,Healthcare,Medium,Retail,2026-02-13
C000297,Customer 000297,Male,1993-03-18,Hyderabad,R004,Education,Medium,Retail,2019-10-03
C000298,Customer 000298,Male,1980-04-21,Chennai,R006,Self Employed,Medium,Retail,2019-03-02
C000299,Customer 000299,Male,2007-12-24,Delhi,R003,Engineer,High,Premium,2020-09-06
C000300,Customer 000300,Female,2015-07-04,Ahmedabad,R002,Government Employee,Very High,Retail,2021-07-20
C000301,Customer 000301,Female,2020-02-10,Gurugram,R002,Healthcare,High,Retail,2020-09-01
C000302,Customer 000302,Male,2015-08-16,Jaipur,R001,Self Employed,Medium,Retail,2023-07-20
C000303,Customer 000303,Male,1995-09-13,Kolkata,R002,IT Professional,Medium,Corporate,2022-09-08
C000304,Customer 000304,Female,2003-07-17,Kolkata,R006,Consultant,Very High,Retail,2022-02-02
C000305,Customer 000305,Female,2023-06-17,Lucknow,R006,Consultant,Medium,Retail,2021-03-13
C000306,Customer 000306,Female,2013-01-31,Ahmedabad,R002,Engineer,Low,Retail,2025-08-16
C000307,Customer 000307,Female,1989-07-05,Ahmedabad,R002,Finance,Medium,Retail,2020-05-05
C000308,Customer 000308,Male,1995-03-11,Kolkata,R002,Engineer,Very High,Retail,2022-08-11
C000309,Customer 000309,Female,1983-08-06,Chennai,R004,Other,Medium,Corporate,2020-07-14
C000310,Customer 000310,Male,1995-01-20,Hyderabad,R003,Healthcare,Very High,Retail,2021-03-30
C000311,Customer 000311,Female,2013-06-02,Lucknow,R006,Healthcare,Low,Premium,2025-04-02
C000312,Customer 000312,Female,2012-07-03,Kolkata,R004,Education,High,Retail,2021-04-12
C000313,Customer 000313,Female,2004-09-21,Ahmedabad,R001,Healthcare,Low,Retail,2026-01-04
C000314,Customer 000314,Female,1982-12-29,Jaipur,R005,Healthcare,Medium,Corporate,2024-04-14
C000315,Customer 000315,Male,1983-03-28,Delhi,R002,Self Employed,Medium,Retail,2020-01-31
C000316,Customer 000316,Male,1997-02-13,Jaipur,R006,Finance,Medium,Retail,2025-06-16
C000317,Customer 000317,Male,2028-05-23,Jaipur,R001,Government Employee,High,Retail,2025-07-30
C000318,Customer 000318,Female,2017-12-11,Hyderabad,R006,Government Employee,Very High,Corporate,2019-07-06
C000319,Customer 000319,Male,2013-07-08,Gurugram,R005,Other,Low,Retail,2024-04-16
C000320,Customer 000320,Female,1978-01-05,Lucknow,R002,Consultant,Medium,Corporate,2018-03-15
C000321,Customer 000321,Female,2023-07-23,Kolkata,R006,Government Employee,High,Retail,2021-01-30
C000322,Customer 000322,Male,2004-12-30,Pune,R002,Healthcare,High,Retail,2018-10-02
C000323,Customer 000323,Female,1984-01-24,Gurugram,R005,Finance,High,Premium,2020-04-03
C000324,Customer 000324,Female,1997-04-07,Ahmedabad,R004,Self Employed,Medium,Corporate,2024-04-21
C000325,Customer 000325,Male,2028-06-26,Jaipur,R005,Finance,High,Corporate,2021-11-10
C000326,Customer 000326,Female,1992-06-18,Jaipur,R005,Government Employee,Medium,Corporate,2025-02-11
C000327,Customer 000327,Female,1982-06-03,Lucknow,R006,Finance,Low,Retail,2023-04-16
C000328,Customer 000328,Male,2001-04-17,Gurugram,R003,Healthcare,Medium,Corporate,2026-02-21
C000329,Customer 000329,Male,1981-08-30,Bengaluru,R002,Education,High,Retail,2020-07-24
C000330,Customer 000330,Female,2006-12-03,Ahmedabad,R006,Education,Medium,Retail,2025-05-24
C000331,Customer 000331,Male,2028-04-21,Delhi,R002,Government Employee,Medium,Retail,2021-06-02
C000332,Customer 000332,Female,2016-12-13,Pune,R004,Education,Medium,Corporate,2025-10-04
C000333,Customer 000333,Male,1987-07-18,Faridabad,R004,Education,Medium,Corporate,2023-10-21
C000334,Customer 000334,Female,2003-06-24,Kolkata,R003,Engineer,High,Retail,2023-03-26
C000335,Customer 000335,Male,1999-11-06,Mumbai,R003,Self Employed,Medium,Retail,2023-05-28
C000336,Customer 000336,Male,2027-03-28,Mumbai,R003,Education,Low,Retail,2026-03-17
C000337,Customer 000337,Female,2011-06-11,Ahmedabad,R004,Self Employed,High,Retail,2022-10-13
C000338,Customer 000338,Male,1978-08-19,Kolkata,R005,Education,Medium,Retail,2022-02-01
C000339,Customer 000339,Male,2005-10-22,Faridabad,R006,Healthcare,High,Retail,2021-08-16
C000340,Customer 000340,Female,1983-03-19,Gurugram,R002,Finance,High,Retail,2020-03-31
C000341,Customer 000341,Male,2001-06-11,Bengaluru,R002,Consultant,Medium,Corporate,2023-06-07
C000342,Customer 000342,Male,1987-08-27,Delhi,R006,Healthcare,Medium,Retail,2019-07-26
C000343,Customer 000343,Male,1992-05-18,Gurugram,R001,Education,Medium,Corporate,2018-07-22
C000344,Customer 000344,Female,2000-05-02,Pune,R004,Other,Medium,Retail,2024-10-18
C000345,Customer 000345,Male,2029-11-08,Gurugram,R004,IT Professional,High,Retail,2025-04-02
C000346,Customer 000346,Female,1992-10-24,Faridabad,R003,Other,High,Retail,2024-12-03
C000347,Customer 000347,Female,1987-04-10,Bengaluru,R006,IT Professional,High,Retail,2023-11-23
C000348,Customer 000348,Male,2008-07-14,Pune,R001,Consultant,High,Premium,2022-08-12
C000349,Customer 000349,Female,1994-04-13,Faridabad,R001,Engineer,Medium,Retail,2019-12-19
C000350,Customer 000350,Female,1999-11-29,Mumbai,R004,Education,High,Corporate,2020-10-04
C000351,Customer 000351,Female,2002-10-21,Chennai,R003,Self Employed,High,Corporate,2020-12-22
C000352,Customer 000352,Female,2020-06-28,Mumbai,R002,IT Professional,High,Retail,2018-04-15
C000353,Customer 000353,Male,1978-03-14,Chennai,R003,Government Employee,Medium,Retail,2019-07-29
C000354,Customer 000354,Male,1998-09-25,Kolkata,R002,Finance,Medium,Retail,2025-02-01
C000355,Customer 000355,Male,2024-06-27,Ahmedabad,R004,IT Professional,Low,Retail,2018-09-30
C000356,Customer 000356,Female,2016-06-25,Mumbai,R003,Finance,High,Premium,2021-02-10
C000357,Customer 000357,Female,2025-10-05,Lucknow,R001,Business Owner,Medium,Retail,2021-11-12
C000358,Customer 000358,Male,2028-09-10,Bengaluru,R006,Other,Medium,Premium,2025-03-06
C000359,Customer 000359,Female,2006-10-31,Lucknow,R005,Education,Low,Retail,2019-01-01
C000360,Customer 000360,Male,2004-01-10,Faridabad,R001,Other,Medium,Retail,2023-06-29
C000361,Customer 000361,Female,1996-12-30,Kolkata,R006,Business Owner,Low,Retail,2019-04-07
C000362,Customer 000362,Male,2010-09-19,Gurugram,R002,IT Professional,High,Corporate,2022-01-25
C000363,Customer 000363,Male,1999-05-10,Faridabad,R004,Healthcare,High,Retail,2019-01-03
C000364,Customer 000364,Male,1995-12-18,Faridabad,R003,Business Owner,Medium,Retail,2022-01-04
C000365,Customer 000365,Female,1994-05-16,Jaipur,R004,Self Employed,Medium,Retail,2022-05-28
C000366,Customer 000366,Male,1990-10-10,Lucknow,R004,Government Employee,Medium,Retail,2020-04-13
C000367,Customer 000367,Female,2028-11-03,Gurugram,R002,Self Employed,High,Retail,2024-09-15
C000368,Customer 000368,Female,2003-02-18,Kolkata,R004,Healthcare,High,Corporate,2026-03-06
C000369,Customer 000369,Male,1983-12-28,Jaipur,R003,Other,Very High,Retail,2020-01-06
C000370,Customer 000370,Male,1981-05-28,Chennai,R001,Engineer,Medium,Corporate,2024-09-06
C000371,Customer 000371,Female,2008-10-11,Lucknow,R004,Engineer,Low,Retail,2021-02-05
C000372,Customer 000372,Female,2013-01-02,Kolkata,R003,Finance,Medium,Retail,2019-03-28
C000373,Customer 000373,Male,2028-04-24,Jaipur,R003,Consultant,High,Retail,2024-11-03
C000374,Customer 000374,Male,1988-01-31,Chennai,R002,Finance,Medium,Corporate,2022-07-14
C000375,Customer 000375,Female,1988-12-27,Kolkata,R004,Self Employed,Medium,Retail,2023-05-20
C000376,Customer 000376,Male,2008-12-06,Kolkata,R002,Education,High,Retail,2020-01-04
C000377,Customer 000377,Male,1983-05-20,Chennai,R001,Government Employee,High,Retail,2024-07-19
C000378,Customer 000378,Male,2000-12-15,Chennai,R001,Education,Medium,Retail,2021-05-01
C000379,Customer 000379,Male,2026-02-19,Gurugram,R006,Healthcare,High,Retail,2022-08-07
C000380,Customer 000380,Female,2020-01-30,Kolkata,R003,Government Employee,Low,Retail,2024-01-13
C000381,Customer 000381,Female,1993-11-01,Faridabad,R004,IT Professional,Low,Retail,2022-11-20
C000382,Customer 000382,Male,1992-10-17,Hyderabad,R006,Consultant,Medium,Retail,2021-01-15
C000383,Customer 000383,Male,2003-11-07,Pune,R003,Healthcare,High,Retail,2022-08-25
C000384,Customer 000384,Female,1980-07-06,Hyderabad,R004,Government Employee,High,Retail,2023-07-27
C000385,Customer 000385,Female,1979-02-19,Delhi,R002,Healthcare,Medium,Corporate,2024-04-18
C000386,Customer 000386,Female,2028-11-17,Mumbai,R001,IT Professional,Low,Retail,2025-05-27
C000387,Customer 000387,Female,2007-07-12,Pune,R006,Finance,High,Retail,2018-10-24
C000388,Customer 000388,Female,1981-01-20,Bengaluru,R006,Government Employee,Medium,Premium,2018-04-06
C000389,Customer 000389,Male,2008-10-25,Faridabad,R001,Consultant,Very High,Retail,2021-05-16
C000390,Customer 000390,Male,2025-06-12,Lucknow,R002,Other,High,Corporate,2025-02-07
C000391,Customer 000391,Female,1984-05-20,Gurugram,R005,Education,Low,Corporate,2021-05-03
C000392,Customer 000392,Female,1992-09-12,Mumbai,R005,Self Employed,High,Retail,2025-05-31
C000393,Customer 000393,Male,1984-02-17,Hyderabad,R005,Self Employed,Medium,Premium,2023-03-27
C000394,Customer 000394,Female,1990-08-13,Gurugram,R004,Business Owner,Very High,Retail,2021-09-07
C000395,Customer 000395,Female,2016-03-03,Chennai,R006,Education,Low,Corporate,2018-03-18
C000396,Customer 000396,Male,2027-12-14,Faridabad,R002,Engineer,Medium,Retail,2023-12-22
C000397,Customer 000397,Male,2008-05-22,Gurugram,R004,Engineer,Medium,Retail,2021-01-06
C000398,Customer 000398,Male,2014-10-03,Kolkata,R004,Other,Low,Premium,2023-02-23
C000399,Customer 000399,Male,1995-06-07,Hyderabad,R002,Government Employee,Medium,Retail,2023-02-26
C000400,Customer 000400,Female,1995-05-26,Bengaluru,R004,Engineer,Medium,Retail,2022-06-11
C000401,Customer 000401,Male,1999-07-08,Delhi,R006,Engineer,Medium,Retail,2023-03-06
C000402,Customer 000402,Female,1986-10-29,Bengaluru,R002,Healthcare,Medium,Corporate,2020-08-04
C000403,Customer 000403,Female,2017-05-13,Bengaluru,R005,Engineer,High,Retail,2019-07-03
C000404,Customer 000404,Female,2029-05-03,Hyderabad,R005,Consultant,Medium,Premium,2020-08-31
C000405,Customer 000405,Female,1985-11-26,Chennai,R004,Government Employee,Very High,Corporate,2022-06-14
C000406,Customer 000406,Male,1988-04-09,Pune,R001,Business Owner,Low,Retail,2020-08-25
C000407,Customer 000407,Female,2021-03-01,Gurugram,R002,Self Employed,Medium,Corporate,2024-04-11
C000408,Customer 000408,Female,2023-02-07,Mumbai,R003,Engineer,High,Premium,2025-06-25
C000409,Customer 000409,Female,1985-04-23,Faridabad,R003,IT Professional,Medium,Retail,2018-10-14
C000410,Customer 000410,Male,1996-11-15,Chennai,R004,Other,Medium,Retail,2023-10-21
C000411,Customer 000411,Male,2005-10-08,Ahmedabad,R001,Other,High,Retail,2020-07-20
C000412,Customer 000412,Male,1980-02-28,Gurugram,R002,Self Employed,Medium,Retail,2020-01-04
C000413,Customer 000413,Male,1983-10-13,Hyderabad,R005,Education,Medium,Premium,2025-07-09
C000414,Customer 000414,Male,1993-10-23,Lucknow,R004,Business Owner,High,Retail,2025-10-02
C000415,Customer 000415,Female,2011-08-29,Bengaluru,R002,Engineer,Low,Retail,2021-10-30
C000416,Customer 000416,Male,2016-09-26,Lucknow,R002,Self Employed,Medium,Retail,2024-02-07
C000417,Customer 000417,Female,2008-05-29,Faridabad,R002,Government Employee,Low,Retail,2018-06-08
C000418,Customer 000418,Male,2007-07-12,Mumbai,R001,Healthcare,Low,Retail,2025-06-15
C000419,Customer 000419,Female,2009-03-11,Bengaluru,R002,Self Employed,Low,Corporate,2019-02-25
C000420,Customer 000420,Male,2013-07-30,Delhi,R001,Business Owner,High,Retail,2020-12-21
C000421,Customer 000421,Female,1980-03-20,Delhi,R001,Healthcare,Low,Retail,2018-06-16
C000422,Customer 000422,Male,2023-10-16,Mumbai,R006,Education,Medium,Corporate,2022-03-14
C000423,Customer 000423,Female,2006-11-06,Bengaluru,R002,Healthcare,Medium,Premium,2020-08-09
C000424,Customer 000424,Female,1984-09-04,Jaipur,R006,Engineer,Medium,Retail,2024-03-14
C000425,Customer 000425,Female,2006-08-14,Ahmedabad,R005,Finance,Medium,Retail,2022-01-10
C000426,Customer 000426,Female,2006-05-29,Faridabad,R006,Self Employed,Medium,Retail,2018-09-04
C000427,Customer 000427,Female,1999-04-19,Gurugram,R006,Healthcare,High,Retail,2025-06-09
C000428,Customer 000428,Female,2009-05-26,Gurugram,R002,Self Employed,High,Retail,2023-02-27
C000429,Customer 000429,Male,2025-07-16,Jaipur,R005,IT Professional,Medium,Corporate,2024-11-10
C000430,Customer 000430,Male,2019-12-15,Pune,R004,Finance,Low,Retail,2020-10-28
C000431,Customer 000431,Female,1980-04-02,Pune,R003,Engineer,High,Retail,2021-10-15
C000432,Customer 000432,Female,1997-07-22,Kolkata,R004,Self Employed,Very High,Retail,2024-07-25
C000433,Customer 000433,Female,1990-03-05,Pune,R001,IT Professional,Medium,Retail,2019-03-01
C000434,Customer 000434,Female,2019-12-30,Chennai,R004,IT Professional,Medium,Premium,2022-09-30
C000435,Customer 000435,Female,2015-04-27,Kolkata,R003,Business Owner,Low,Corporate,2025-05-26
C000436,Customer 000436,Female,1994-04-21,Faridabad,R003,Finance,Medium,Retail,2023-05-29
C000437,Customer 000437,Female,1978-05-02,Delhi,R005,Government Employee,Medium,Retail,2025-05-20
C000438,Customer 000438,Male,2002-01-25,Gurugram,R004,Finance,Very High,Corporate,2023-07-27
C000439,Customer 000439,Female,2009-11-10,Chennai,R001,Business Owner,Medium,Retail,2022-04-05
C000440,Customer 000440,Female,1997-09-09,Bengaluru,R006,Other,Medium,Corporate,2023-05-23
C000441,Customer 000441,Male,2009-08-20,Mumbai,R006,Finance,Medium,Retail,2018-01-13
C000442,Customer 000442,Male,1987-03-18,Mumbai,R001,Engineer,Medium,Retail,2025-08-10
C000443,Customer 000443,Female,1988-05-20,Ahmedabad,R005,Finance,Medium,Retail,2020-10-28
C000444,Customer 000444,Male,2019-05-15,DELHI ,R006,Business Owner,Very High,Retail,2024-10-09
C000445,Customer 000445,Male,2015-07-19,Ahmedabad,R005,Education,Medium,Retail,2022-11-12
C000446,Customer 000446,Male,1982-11-23,Jaipur,R006,Other,High,Retail,2020-12-19
C000447,Customer 000447,Female,2008-04-01,Hyderabad,R006,Finance,Low,Retail,2025-04-28
C000448,Customer 000448,Female,1987-07-04,Delhi,R004,Consultant,Low,Corporate,2020-06-02
C000449,Customer 000449,Male,1987-05-06,Lucknow,R005,Self Employed,Very High,Retail,2019-10-26
C000450,Customer 000450,Female,1982-06-29,Faridabad,R003,Education,Low,Retail,2019-07-10
C000451,Customer 000451,Female,2018-05-21,Pune,R001,Engineer,High,Retail,2018-04-14
C000452,Customer 000452,Female,1986-05-26,Kolkata,R006,Healthcare,Medium,Corporate,2019-03-23
C000453,Customer 000453,Male,1983-01-24,Jaipur,R003,Other,Medium,Retail,2023-07-04
C000454,Customer 000454,Male,1990-10-02,Pune,R002,Education,High,Retail,2021-12-29
C000455,Customer 000455,Male,1995-10-28,Kolkata,R003,IT Professional,High,Retail,2021-05-20
C000456,Customer 000456,Male,1985-05-27,Mumbai,R001,Government Employee,Very High,Retail,2021-06-04
C000457,Customer 000457,Female,2010-01-02,Chennai,R002,Business Owner,Medium,Retail,2021-03-05
C000458,Customer 000458,Female,2004-01-24,Mumbai,R004,Finance,High,Retail,2024-11-24
C000459,Customer 000459,Female,1995-08-31,Jaipur,R002,Self Employed,Medium,Premium,2021-12-18
C000460,Customer 000460,Male,1989-07-09,Mumbai,R005,Other,High,Retail,2022-11-10
C000461,Customer 000461,Male,2014-03-12,Mumbai,R001,Government Employee,Low,Retail,2024-09-30
C000462,Customer 000462,Female,1999-10-23,Mumbai,R005,Business Owner,Medium,Retail,2024-09-18
C000463,Customer 000463,Male,2024-04-24,Delhi,R003,Business Owner,Medium,Corporate,2018-10-16
C000464,Customer 000464,Male,1982-06-09,Jaipur,R004,Finance,Medium,Corporate,2023-03-16
C000465,Customer 000465,Female,2006-03-24,Ahmedabad,R001,Other,High,Premium,2020-02-06
C000466,Customer 000466,Male,1999-10-26,Mumbai,R004,Finance,Medium,Corporate,2018-02-24
C000467,Customer 000467,Male,2001-06-21,Mumbai,R006,Education,High,Retail,2023-01-31
C000468,Customer 000468,Female,2000-01-31,Kolkata,R001,Self Employed,Medium,Retail,2024-07-01
C000469,Customer 000469,Male,2001-09-18,Faridabad,R005,Engineer,Low,Retail,2018-05-22
C000470,Customer 000470,Female,1987-11-05,Faridabad,R003,Engineer,Medium,Corporate,2018-08-08
C000471,Customer 000471,Female,1996-07-23,Chennai,R002,IT Professional,High,Retail,2019-10-02
C000472,Customer 000472,Male,2014-03-14,Mumbai,R004,Other,Very High,Retail,2023-05-13
C000473,Customer 000473,Female,2003-01-11,Ahmedabad,R001,Other,Medium,Premium,2021-07-26
C000474,Customer 000474,Male,1991-08-07,Ahmedabad,R001,Business Owner,Low,Premium,2025-06-23
C000475,Customer 000475,Male,2014-12-03,Chennai,R006,Government Employee,Low,Retail,2020-05-20
C000476,Customer 000476,Male,2026-02-22,Chennai,R004,Education,High,Retail,2021-03-14
C000477,Customer 000477,Male,2013-06-12,Jaipur,R002,Healthcare,High,Corporate,2021-03-28
C000478,Customer 000478,Male,2011-09-12,Chennai,R003,Consultant,Medium,Retail,2020-10-14
C000479,Customer 000479,Male,1983-06-09,Lucknow,R001,Healthcare,Medium,Corporate,2018-02-21
C000480,Customer 000480,Male,1992-06-30,Gurugram,R001,Finance,High,Retail,2022-12-25
C000481,Customer 000481,Male,2013-07-28,Jaipur,R004,Self Employed,Medium,Corporate,2024-08-21
C000482,Customer 000482,Male,2014-11-15,Bengaluru,R004,Business Owner,High,Retail,2023-08-28
C000483,Customer 000483,Female,1989-12-24,Mumbai,R001,Consultant,Medium,Corporate,2021-05-16
C000484,Customer 000484,Female,1991-01-05,Gurugram,R001,Education,High,Retail,2023-12-22
C000485,Customer 000485,Male,2006-06-13,Ahmedabad,R006,Other,Medium,Retail,2020-08-19
C000486,Customer 000486,Male,2022-06-15,Faridabad,R001,Finance,Medium,Retail,2021-11-28
C000487,Customer 000487,Male,1993-04-15,Bengaluru,R005,Government Employee,Medium,Retail,2019-09-29
C000488,Customer 000488,Female,2025-06-28,Mumbai,R001,Consultant,Medium,Retail,2018-12-09
C000489,Customer 000489,Female,1991-07-11,Gurugram,R003,Business Owner,Medium,Retail,2019-05-29
